"start","content"
"698.6"," Fine."
"701.52"," Next in the last we have is the delete."
"703.4"," Well import OS module is used to delete a file."
"707.2"," How you can delete it."
"708.96"," Import the OS module OS.remove demofile.txt."
"712.8"," That's it."
"715.04"," But for that what you have to do you have to first close the open file."
"721.36"," So f dot close inside this mention the name of the file."
"726.04"," At the path of the file decolon slash test file 1 dot txt."
"734.64"," First close it."
"741.64"," Sorry."
"758.64"," It's like f dot close close the file."
"765.16"," Now if you want to delete it you need to import OS module to it import OS and OS dot remove"
"779.76"," inside that name of the file."
"781.76"," What is the name of the file?"
"785.24"," Next file 1 dot txt."
"789.72"," That's it."
"790.72"," For the error the system cannot find the specified file."
"796.88"," So I guess the file is."
"798.6"," No it's not deleted."
"802.08"," Okay."
"803.08"," I haven't specified the path of the file."
"805.5600000000001"," I just written the name of it."
"806.92"," So I'll write decolon slash and the file got deleted."
"812.36"," There is no test file 1."
"815.36"," All right."
"816.36"," Fine."
"817.36"," So thank you guys."
"818.36"," This was all for this session."
